family,state_id,tape_id,decision_week,prefix,horizon_weeks,action,ret_excel,service_loss,lost_orders,resource,mass_residual
transport,transport|1100041|w44|pBALANCED,1100041,44,BALANCED,4,OP12_PRIORITY,0.005245961233567843,532397192.0,0.0,56.0,0.0
transport,transport|1100041|w44|pBALANCED,1100041,44,BALANCED,8,OP10_PRIORITY,0.005244959921618756,625222812.0,1.0,112.0,0.0
transport,transport|1100041|w44|pBALANCED,1100041,44,BALANCED,8,BALANCED,0.005158986840937789,600025374.0,0.0,112.0,0.0
transport,transport|1100041|w44|pBALANCED,1100041,44,BALANCED,8,OP12_PRIORITY,0.005136837904647778,618699568.0,0.0,112.0,0.0
transport,transport|1100042|w12|pOP12_PRIORITY,1100042,12,OP12_PRIORITY,4,OP10_PRIORITY,0.0053636706982396155,149510222.0,0.0,56.0,0.0
transport,transport|1100042|w12|pOP12_PRIORITY,1100042,12,OP12_PRIORITY,4,BALANCED,0.004818951340342666,141195836.0,0.0,56.0,0.0
transport,transport|1100042|w12|pOP12_PRIORITY,1100042,12,OP12_PRIORITY,4,OP12_PRIORITY,0.005363277054639995,149228822.0,0.0,56.0,0.0
transport,transport|1100042|w12|pOP12_PRIORITY,1100042,12,OP12_PRIORITY,8,OP10_PRIORITY,0.005432752078353223,236597792.0,0.0,112.0,0.0
transport,transport|1100042|w12|pOP12_PRIORITY,1100042,12,OP12_PRIORITY,8,BALANCED,0.00467425437724295,197699510.0,0.0,112.0,0.0
transport,transport|1100042|w12|pOP12_PRIORITY,1100042,12,OP12_PRIORITY,8,OP12_PRIORITY,0.005441943240923426,235707254.0,0.0,112.0,0.0
transport,transport|1100042|w24|pOP10_PRIORITY,1100042,24,OP10_PRIORITY,4,OP10_PRIORITY,0.005022466495144138,473221206.0,21.0,56.0,0.0
transport,transport|1100042|w24|pOP10_PRIORITY,1100042,24,OP10_PRIORITY,4,BALANCED,0.004802665799247073,463566840.0,12.0,56.0,0.0
transport,transport|1100042|w24|pOP10_PRIORITY,1100042,24,OP10_PRIORITY,4,OP12_PRIORITY,0.004473405999480321,453029280.0,11.0,56.0,0.0
transport,transport|1100042|w24|pOP10_PRIORITY,1100042,24,OP10_PRIORITY,8,OP10_PRIORITY,0.005127570324677443,616618656.0,31.0,112.0,0.0
transport,transport|1100042|w24|pOP10_PRIORITY,1100042,24,OP10_PRIORITY,8,BALANCED,0.004734569691714717,576206304.0,12.0,112.0,0.0
transport,transport|1100042|w24|pOP10_PRIORITY,1100042,24,OP10_PRIORITY,8,OP12_PRIORITY,0.004501257678094618,539889970.0,11.0,112.0,0.0
transport,transport|1100042|w36|pBALANCED,1100042,36,BALANCED,4,OP10_PRIORITY,0.005002613429959639,498204108.0,0.0,56.0,0.0
transport,transport|1100042|w36|pBALANCED,1100042,36,BALANCED,4,BALANCED,0.005008578727475823,491219886.0,0.0,56.0,0.0
transport,transport|1100042|w36|pBALANCED,1100042,36,BALANCED,4,OP12_PRIORITY,0.0050104460190982985,496182150.0,0.0,56.0,0.0
transport,transport|1100042|w36|pBALANCED,1100042,36,BALANCED,8,OP10_PRIORITY,0.005106428245430018,590313900.0,0.0,112.0,0.0
transport,transport|1100042|w36|pBALANCED,1100042,36,BALANCED,8,BALANCED,0.005068958239616842,559370472.0,0.0,112.0,0.0
transport,transport|1100042|w36|pBALANCED,1100042,36,BALANCED,8,OP12_PRIORITY,0.005093334299109447,586006384.0,0.0,112.0,0.0
transport,transport|1100042|w44|pOP12_PRIORITY,1100042,44,OP12_PRIORITY,4,OP10_PRIORITY,0.005433731855400514,1357042446.0,75.0,56.0,0.0
transport,transport|1100042|w44|pOP12_PRIORITY,1100042,44,OP12_PRIORITY,4,BALANCED,0.005238548828034655,1349395932.0,65.0,56.0,0.0
transport,transport|1100042|w44|pOP12_PRIORITY,1100042,44,OP12_PRIORITY,4,OP12_PRIORITY,0.005396662975931282,1356584424.0,75.0,56.0,0.0
transport,transport|1100042|w44|pOP12_PRIORITY,1100042,44,OP12_PRIORITY,8,OP10_PRIORITY,0.0053328378626681175,1604717022.0,95.0,112.0,0.0
transport,transport|1100042|w44|pOP12_PRIORITY,1100042,44,OP12_PRIORITY,8,BALANCED,0.0051344005005945865,1579342386.0,82.0,112.0,0.0
transport,transport|1100042|w44|pOP12_PRIORITY,1100042,44,OP12_PRIORITY,8,OP12_PRIORITY,0.005246279813899603,1600322338.0,90.0,112.0,0.0
transport,transport|1100043|w12|pOP10_PRIORITY,1100043,12,OP10_PRIORITY,4,OP10_PRIORITY,0.0054247901404378875,151945356.0,0.0,56.0,0.0
transport,transport|1100043|w12|pOP10_PRIORITY,1100043,12,OP10_PRIORITY,4,BALANCED,0.005062374574974617,142026954.0,0.0,56.0,0.0
transport,transport|1100043|w12|pOP10_PRIORITY,1100043,12,OP10_PRIORITY,4,OP12_PRIORITY,0.004546648482825966,132781786.0,0.0,56.0,0.0
transport,transport|1100043|w12|pOP10_PRIORITY,1100043,12,OP10_PRIORITY,8,OP10_PRIORITY,0.00558830545870811,238558110.0,0.0,112.0,0.0
transport,transport|1100043|w12|pOP10_PRIORITY,1100043,12,OP10_PRIORITY,8,BALANCED,0.004902647858531786,195405414.0,0.0,112.0,0.0
transport,transport|1100043|w12|pOP10_PRIORITY,1100043,12,OP10_PRIORITY,8,OP12_PRIORITY,0.004809967764486824,187650402.0,0.0,112.0,0.0
transport,transport|1100043|w24|pBALANCED,1100043,24,BALANCED,4,OP10_PRIORITY,0.00521699176107964,210227916.0,0.0,56.0,0.0
transport,transport|1100043|w24|pBALANCED,1100043,24,BALANCED,4,BALANCED,0.005142356411302547,203381322.0,0.0,56.0,0.0
transport,transport|1100043|w24|pBALANCED,1100043,24,BALANCED,4,OP12_PRIORITY,0.005217026562176289,207809710.0,0.0,56.0,0.0
transport,transport|1100043|w24|pBALANCED,1100043,24,BALANCED,8,OP10_PRIORITY,0.005269240014762165,278695350.0,0.0,112.0,0.0
transport,transport|1100043|w24|pBALANCED,1100043,24,BALANCED,8,BALANCED,0.005226677285952619,248560122.0,0.0,112.0,0.0
transport,transport|1100043|w24|pBALANCED,1100043,24,BALANCED,8,OP12_PRIORITY,0.005289712679855298,271147130.0,0.0,112.0,0.0
transport,transport|1100043|w36|pOP12_PRIORITY,1100043,36,OP12_PRIORITY,4,OP10_PRIORITY,0.00536192791076212,954464716.0,52.0,56.0,0.0
transport,transport|1100043|w36|pOP12_PRIORITY,1100043,36,OP12_PRIORITY,4,BALANCED,0.0050541978395037875,944453656.0,42.0,56.0,0.0
transport,transport|1100043|w36|pOP12_PRIORITY,1100043,36,OP12_PRIORITY,4,OP12_PRIORITY,0.00536771581893971,954027842.0,52.0,56.0,0.0
transport,transport|1100043|w36|pOP12_PRIORITY,1100043,36,OP12_PRIORITY,8,OP10_PRIORITY,0.005415788823689354,1151738812.0,62.0,112.0,0.0
transport,transport|1100043|w36|pOP12_PRIORITY,1100043,36,OP12_PRIORITY,8,BALANCED,0.004894582123000127,1108171690.0,42.0,112.0,0.0
transport,transport|1100043|w36|pOP12_PRIORITY,1100043,36,OP12_PRIORITY,8,OP12_PRIORITY,0.005404610592478391,1151042070.0,62.0,112.0,0.0
transport,transport|1100043|w44|pOP10_PRIORITY,1100043,44,OP10_PRIORITY,4,OP10_PRIORITY,0.00551588450253368,1371423354.0,74.0,56.0,0.0
transport,transport|1100043|w44|pOP10_PRIORITY,1100043,44,OP10_PRIORITY,4,BALANCED,0.005322559789884095,1361785812.0,64.0,56.0,0.0
transport,transport|1100043|w44|pOP10_PRIORITY,1100043,44,OP10_PRIORITY,4,OP12_PRIORITY,0.004976990643304801,1350788164.0,64.0,56.0,0.0
transport,transport|1100043|w44|pOP10_PRIORITY,1100043,44,OP10_PRIORITY,8,OP10_PRIORITY,0.005376266841408697,1608400662.0,85.0,112.0,0.0
transport,transport|1100043|w44|pOP10_PRIORITY,1100043,44,OP10_PRIORITY,8,BALANCED,0.005057820546903699,1565978190.0,64.0,112.0,0.0
transport,transport|1100043|w44|pOP10_PRIORITY,1100043,44,OP10_PRIORITY,8,OP12_PRIORITY,0.004530352478714154,1519991510.0,64.0,112.0,0.0
transport,transport|1100044|w12|pBALANCED,1100044,12,BALANCED,4,OP10_PRIORITY,0.005313285607036336,128418192.0,0.0,56.0,0.0
transport,transport|1100044|w12|pBALANCED,1100044,12,BALANCED,4,BALANCED,0.004942854064767045,120818748.0,0.0,56.0,0.0
transport,transport|1100044|w12|pBALANCED,1100044,12,BALANCED,4,OP12_PRIORITY,0.005248973728342623,126448048.0,0.0,56.0,0.0
transport,transport|1100044|w12|pBALANCED,1100044,12,BALANCED,8,OP10_PRIORITY,0.00539875389793583,196553256.0,0.0,112.0,0.0
transport,transport|1100044|w12|pBALANCED,1100044,12,BALANCED,8,BALANCED,0.00489514501600029,164584524.0,0.0,112.0,0.0
transport,transport|1100044|w12|pBALANCED,1100044,12,BALANCED,8,OP12_PRIORITY,0.005376161121178668,192199236.0,0.0,112.0,0.0
transport,transport|1100044|w24|pOP12_PRIORITY,1100044,24,OP12_PRIORITY,4,OP10_PRIORITY,0.005479296636850667,471856388.0,19.0,56.0,0.0
transport,transport|1100044|w24|pOP12_PRIORITY,1100044,24,OP12_PRIORITY,4,BALANCED,0.005155047723178247,463972292.0,12.0,56.0,0.0
transport,transport|1100044|w24|pOP12_PRIORITY,1100044,24,OP12_PRIORITY,4,OP12_PRIORITY,0.005406975615691459,470906996.0,19.0,56.0,0.0
transport,transport|1100044|w24|pOP12_PRIORITY,1100044,24,OP12_PRIORITY,8,OP10_PRIORITY,0.005464509159262395,613259030.0,31.0,112.0,0.0
transport,transport|1100044|w24|pOP12_PRIORITY,1100044,24,OP12_PRIORITY,8,BALANCED,0.004859996928072336,574949486.0,12.0,112.0,0.0
transport,transport|1100044|w24|pOP12_PRIORITY,1100044,24,OP12_PRIORITY,8,OP12_PRIORITY,0.005449961334525516,611904574.0,30.0,112.0,0.0
transport,transport|1100044|w36|pOP10_PRIORITY,1100044,36,OP10_PRIORITY,4,OP10_PRIORITY,0.0053665836030411095,1000248876.0,57.0,56.0,0.0
transport,transport|1100044|w36|pOP10_PRIORITY,1100044,36,OP10_PRIORITY,4,BALANCED,0.004974295164886985,990262308.0,47.0,56.0,0.0
transport,transport|1100044|w36|pOP10_PRIORITY,1100044,36,OP10_PRIORITY,4,OP12_PRIORITY,0.004632534537348659,979283374.0,47.0,56.0,0.0
transport,transport|1100044|w36|pOP10_PRIORITY,1100044,36,OP10_PRIORITY,8,OP10_PRIORITY,0.005405713370749843,1204890234.0,67.0,112.0,0.0
transport,transport|1100044|w36|pOP10_PRIORITY,1100044,36,OP10_PRIORITY,8,BALANCED,0.004830682089804786,1161878304.0,47.0,112.0,0.0
transport,transport|1100044|w36|pOP10_PRIORITY,1100044,36,OP10_PRIORITY,8,OP12_PRIORITY,0.004345029616373823,1118012796.0,47.0,112.0,0.0
transport,transport|1100044|w44|pBALANCED,1100044,44,BALANCED,4,OP10_PRIORITY,0.005145900146855557,556543506.0,0.0,56.0,0.0
transport,transport|1100044|w44|pBALANCED,1100044,44,BALANCED,4,BALANCED,0.00513384975785533,549692772.0,0.0,56.0,0.0
transport,transport|1100044|w44|pBALANCED,1100044,44,BALANCED,4,OP12_PRIORITY,0.005098459085010836,554147922.0,0.0,56.0,0.0
transport,transport|1100044|w44|pBALANCED,1100044,44,BALANCED,8,OP10_PRIORITY,0.005134711308690652,645031386.0,0.0,112.0,0.0
transport,transport|1100044|w44|pBALANCED,1100044,44,BALANCED,8,BALANCED,0.005104990815128763,616840368.0,0.0,112.0,0.0
transport,transport|1100044|w44|pBALANCED,1100044,44,BALANCED,8,OP12_PRIORITY,0.005086590489175594,640431286.0,0.0,112.0,0.0
transport,transport|1100045|w12|pOP12_PRIORITY,1100045,12,OP12_PRIORITY,4,OP10_PRIORITY,0.005869724749196589,143540870.0,0.0,56.0,0.0
transport,transport|1100045|w12|pOP12_PRIORITY,1100045,12,OP12_PRIORITY,4,BALANCED,0.005357543458457564,133988036.0,0.0,56.0,0.0
transport,transport|1100045|w12|pOP12_PRIORITY,1100045,12,OP12_PRIORITY,4,OP12_PRIORITY,0.005830057957549228,142899356.0,0.0,56.0,0.0
transport,transport|1100045|w12|pOP12_PRIORITY,1100045,12,OP12_PRIORITY,8,OP10_PRIORITY,0.005920661550777704,225515138.0,0.0,112.0,0.0
transport,transport|1100045|w12|pOP12_PRIORITY,1100045,12,OP12_PRIORITY,8,BALANCED,0.0053275518782861485,183746618.0,0.0,112.0,0.0
transport,transport|1100045|w12|pOP12_PRIORITY,1100045,12,OP12_PRIORITY,8,OP12_PRIORITY,0.0059118570070392515,225374260.0,0.0,112.0,0.0
transport,transport|1100045|w24|pOP10_PRIORITY,1100045,24,OP10_PRIORITY,4,OP10_PRIORITY,0.005673591213337957,452348376.0,20.0,56.0,0.0
transport,transport|1100045|w24|pOP10_PRIORITY,1100045,24,OP10_PRIORITY,4,BALANCED,0.005247691099357584,442265598.0,10.0,56.0,0.0
transport,transport|1100045|w24|pOP10_PRIORITY,1100045,24,OP10_PRIORITY,4,OP12_PRIORITY,0.0048071648090778915,431257754.0,10.0,56.0,0.0
transport,transport|1100045|w24|pOP10_PRIORITY,1100045,24,OP10_PRIORITY,8,OP10_PRIORITY,0.005682208435991792,595536882.0,30.0,112.0,0.0
transport,transport|1100045|w24|pOP10_PRIORITY,1100045,24,OP10_PRIORITY,8,BALANCED,0.004901347370604567,551810748.0,10.0,112.0,0.0
transport,transport|1100045|w24|pOP10_PRIORITY,1100045,24,OP10_PRIORITY,8,OP12_PRIORITY,0.004485548044654945,506986220.0,10.0,112.0,0.0
transport,transport|1100045|w36|pBALANCED,1100045,36,BALANCED,4,OP10_PRIORITY,0.005565325045150204,324270330.0,0.0,56.0,0.0
transport,transport|1100045|w36|pBALANCED,1100045,36,BALANCED,4,BALANCED,0.005566468174838807,320518920.0,0.0,56.0,0.0
transport,transport|1100045|w36|pBALANCED,1100045,36,BALANCED,4,OP12_PRIORITY,0.005567817450026471,323629940.0,0.0,56.0,0.0
transport,transport|1100045|w36|pBALANCED,1100045,36,BALANCED,8,OP10_PRIORITY,0.005610401949106799,393108600.0,0.0,112.0,0.0
transport,transport|1100045|w36|pBALANCED,1100045,36,BALANCED,8,BALANCED,0.005627324539566704,369585672.0,0.0,112.0,0.0
transport,transport|1100045|w36|pBALANCED,1100045,36,BALANCED,8,OP12_PRIORITY,0.005612742946210208,392183688.0,0.0,112.0,0.0
transport,transport|1100045|w44|pOP12_PRIORITY,1100045,44,OP12_PRIORITY,4,OP10_PRIORITY,0.005548934544488456,1320346564.0,71.0,56.0,0.0
transport,transport|1100045|w44|pOP12_PRIORITY,1100045,44,OP12_PRIORITY,4,BALANCED,0.005269515907171181,1310234314.0,61.0,56.0,0.0
transport,transport|1100045|w44|pOP12_PRIORITY,1100045,44,OP12_PRIORITY,4,OP12_PRIORITY,0.005549572643572345,1320130580.0,70.0,56.0,0.0
transport,transport|1100045|w44|pOP12_PRIORITY,1100045,44,OP12_PRIORITY,8,OP10_PRIORITY,0.005540828974730745,1551311344.0,82.0,112.0,0.0
transport,transport|1100045|w44|pOP12_PRIORITY,1100045,44,OP12_PRIORITY,8,BALANCED,0.00504389683842411,1508002384.0,61.0,112.0,0.0
transport,transport|1100045|w44|pOP12_PRIORITY,1100045,44,OP12_PRIORITY,8,OP12_PRIORITY,0.005555312847048177,1550421938.0,82.0,112.0,0.0
transport,transport|1100046|w12|pOP10_PRIORITY,1100046,12,OP10_PRIORITY,4,OP10_PRIORITY,0.005740731956034631,146350902.0,0.0,56.0,0.0
transport,transport|1100046|w12|pOP10_PRIORITY,1100046,12,OP10_PRIORITY,4,BALANCED,0.005234151833789728,137958672.0,0.0,56.0,0.0
transport,transport|1100046|w12|pOP10_PRIORITY,1100046,12,OP10_PRIORITY,4,OP12_PRIORITY,0.005072877644205101,132508418.0,0.0,56.0,0.0
transport,transport|1100046|w12|pOP10_PRIORITY,1100046,12,OP10_PRIORITY,8,OP10_PRIORITY,0.005535006842608289,229497174.0,0.0,112.0,0.0
transport,transport|1100046|w12|pOP10_PRIORITY,1100046,12,OP10_PRIORITY,8,BALANCED,0.004686629428143996,189048144.0,0.0,112.0,0.0
transport,transport|1100046|w12|pOP10_PRIORITY,1100046,12,OP10_PRIORITY,8,OP12_PRIORITY,0.005170657774256505,196040808.0,0.0,112.0,0.0
transport,transport|1100046|w24|pBALANCED,1100046,24,BALANCED,4,OP10_PRIORITY,0.005275303142622612,249257196.0,0.0,56.0,0.0
transport,transport|1100046|w24|pBALANCED,1100046,24,BALANCED,4,BALANCED,0.00522409665317927,242457180.0,0.0,56.0,0.0
transport,transport|1100046|w24|pBALANCED,1100046,24,BALANCED,4,OP12_PRIORITY,0.0052001403342766435,246672502.0,0.0,56.0,0.0
transport,transport|1100046|w24|pBALANCED,1100046,24,BALANCED,8,OP10_PRIORITY,0.005295585117266941,324503898.0,0.0,112.0,0.0
transport,transport|1100046|w24|pBALANCED,1100046,24,BALANCED,8,BALANCED,0.00519293559050263,295687128.0,0.0,112.0,0.0
transport,transport|1100046|w24|pBALANCED,1100046,24,BALANCED,8,OP12_PRIORITY,0.005211985845471719,319355358.0,0.0,112.0,0.0
transport,transport|1100046|w36|pOP12_PRIORITY,1100046,36,OP12_PRIORITY,4,OP10_PRIORITY,0.0055484200641368305,943156114.0,52.0,56.0,0.0
transport,transport|1100046|w36|pOP12_PRIORITY,1100046,36,OP12_PRIORITY,4,BALANCED,0.00526201829463835,933325516.0,43.0,56.0,0.0
transport,transport|1100046|w36|pOP12_PRIORITY,1100046,36,OP12_PRIORITY,4,OP12_PRIORITY,0.005543774752011254,942824304.0,52.0,56.0,0.0
transport,transport|1100046|w36|pOP12_PRIORITY,1100046,36,OP12_PRIORITY,8,OP10_PRIORITY,0.005550007065130006,1142404054.0,63.0,112.0,0.0
transport,transport|1100046|w36|pOP12_PRIORITY,1100046,36,OP12_PRIORITY,8,BALANCED,0.004965645409968138,1099220548.0,43.0,112.0,0.0
transport,transport|1100046|w36|pOP12_PRIORITY,1100046,36,OP12_PRIORITY,8,OP12_PRIORITY,0.005567430381012854,1141457580.0,63.0,112.0,0.0
transport,transport|1100046|w44|pOP10_PRIORITY,1100046,44,OP10_PRIORITY,4,OP10_PRIORITY,0.005539783556375247,1335790968.0,72.0,56.0,0.0
transport,transport|1100046|w44|pOP10_PRIORITY,1100046,44,OP10_PRIORITY,4,BALANCED,0.005217893552322295,1326095160.0,62.0,56.0,0.0
transport,transport|1100046|w44|pOP10_PRIORITY,1100046,44,OP10_PRIORITY,4,OP12_PRIORITY,0.004938914096153065,1316456828.0,62.0,56.0,0.0
transport,transport|1100046|w44|pOP10_PRIORITY,1100046,44,OP10_PRIORITY,8,OP10_PRIORITY,0.005525151955333297,1567286244.0,82.0,112.0,0.0
transport,transport|1100046|w44|pOP10_PRIORITY,1100046,44,OP10_PRIORITY,8,BALANCED,0.004977304590213916,1524873084.0,62.0,112.0,0.0
transport,transport|1100046|w44|pOP10_PRIORITY,1100046,44,OP10_PRIORITY,8,OP12_PRIORITY,0.004579423713085991,1483513218.0,62.0,112.0,0.0
transport,transport|1100047|w12|pBALANCED,1100047,12,BALANCED,4,OP10_PRIORITY,0.0052048021464097555,97613646.0,0.0,56.0,0.0
transport,transport|1100047|w12|pBALANCED,1100047,12,BALANCED,4,BALANCED,0.005100704330165944,90735660.0,0.0,56.0,0.0
transport,transport|1100047|w12|pBALANCED,1100047,12,BALANCED,4,OP12_PRIORITY,0.0051298571068116245,95278796.0,0.0,56.0,0.0
transport,transport|1100047|w12|pBALANCED,1100047,12,BALANCED,8,OP10_PRIORITY,0.005030968694515059,156219498.0,0.0,112.0,0.0
transport,transport|1100047|w12|pBALANCED,1100047,12,BALANCED,8,BALANCED,0.004983058024773797,126800238.0,0.0,112.0,0.0
transport,transport|1100047|w12|pBALANCED,1100047,12,BALANCED,8,OP12_PRIORITY,0.004976384892112347,151832152.0,0.0,112.0,0.0
transport,transport|1100047|w24|pOP12_PRIORITY,1100047,24,OP12_PRIORITY,4,OP10_PRIORITY,0.005204111915173171,452711024.0,19.0,56.0,0.0
transport,transport|1100047|w24|pOP12_PRIORITY,1100047,24,OP12_PRIORITY,4,BALANCED,0.004884876184675882,444331022.0,11.0,56.0,0.0
transport,transport|1100047|w24|pOP12_PRIORITY,1100047,24,OP12_PRIORITY,4,OP12_PRIORITY,0.005172183434968829,452422614.0,19.0,56.0,0.0
transport,transport|1100047|w24|pOP12_PRIORITY,1100047,24,OP12_PRIORITY,8,OP10_PRIORITY,0.005287205386079512,592261508.0,30.0,112.0,0.0
transport,transport|1100047|w24|pOP12_PRIORITY,1100047,24,OP12_PRIORITY,8,BALANCED,0.004766653037826322,552247808.0,11.0,112.0,0.0
transport,transport|1100047|w24|pOP12_PRIORITY,1100047,24,OP12_PRIORITY,8,OP12_PRIORITY,0.005222441901571235,590997414.0,30.0,112.0,0.0
transport,transport|1100047|w36|pOP10_PRIORITY,1100047,36,OP10_PRIORITY,4,OP10_PRIORITY,0.005312371825959571,957557904.0,54.0,56.0,0.0
transport,transport|1100047|w36|pOP10_PRIORITY,1100047,36,OP10_PRIORITY,4,BALANCED,0.0050433740876025795,947484780.0,45.0,56.0,0.0
transport,transport|1100047|w36|pOP10_PRIORITY,1100047,36,OP10_PRIORITY,4,OP12_PRIORITY,0.004680568543836873,936481970.0,45.0,56.0,0.0
transport,transport|1100047|w36|pOP10_PRIORITY,1100047,36,OP10_PRIORITY,8,OP10_PRIORITY,0.005249463385582749,1159813320.0,65.0,112.0,0.0
transport,transport|1100047|w36|pOP10_PRIORITY,1100047,36,OP10_PRIORITY,8,BALANCED,0.004771913464729091,1116333714.0,45.0,112.0,0.0
transport,transport|1100047|w36|pOP10_PRIORITY,1100047,36,OP10_PRIORITY,8,OP12_PRIORITY,0.004282779380718844,1072778898.0,45.0,112.0,0.0
transport,transport|1100047|w44|pBALANCED,1100047,44,BALANCED,4,OP10_PRIORITY,0.005039825820667742,626815098.0,0.0,56.0,0.0
transport,transport|1100047|w44|pBALANCED,1100047,44,BALANCED,4,BALANCED,0.005073437314048957,620371656.0,0.0,56.0,0.0
transport,transport|1100047|w44|pBALANCED,1100047,44,BALANCED,4,OP12_PRIORITY,0.005052835140070977,624985550.0,0.0,56.0,0.0
transport,transport|1100047|w44|pBALANCED,1100047,44,BALANCED,8,OP10_PRIORITY,0.005029315938470337,735094944.0,12.0,112.0,0.0
transport,transport|1100047|w44|pBALANCED,1100047,44,BALANCED,8,BALANCED,0.00504118414483456,707523366.0,0.0,112.0,0.0
transport,transport|1100047|w44|pBALANCED,1100047,44,BALANCED,8,OP12_PRIORITY,0.005038822592579166,728453564.0,6.0,112.0,0.0
transport,transport|1100048|w12|pOP12_PRIORITY,1100048,12,OP12_PRIORITY,4,OP10_PRIORITY,0.0058657323449593,145354376.0,0.0,56.0,0.0
transport,transport|1100048|w12|pOP12_PRIORITY,1100048,12,OP12_PRIORITY,4,BALANCED,0.005745905024905479,136836140.0,0.0,56.0,0.0
transport,transport|1100048|w12|pOP12_PRIORITY,1100048,12,OP12_PRIORITY,4,OP12_PRIORITY,0.0058969693688621936,144785566.0,0.0,56.0,0.0
transport,transport|1100048|w12|pOP12_PRIORITY,1100048,12,OP12_PRIORITY,8,OP10_PRIORITY,0.005751093556948807,228405470.0,0.0,112.0,0.0
transport,transport|1100048|w12|pOP12_PRIORITY,1100048,12,OP12_PRIORITY,8,BALANCED,0.00541935210858325,188965502.0,0.0,112.0,0.0
transport,transport|1100048|w12|pOP12_PRIORITY,1100048,12,OP12_PRIORITY,8,OP12_PRIORITY,0.005735580457604459,227099438.0,0.0,112.0,0.0
transport,transport|1100048|w24|pOP10_PRIORITY,1100048,24,OP10_PRIORITY,4,OP10_PRIORITY,0.005324172198895618,436992414.0,17.0,56.0,0.0
transport,transport|1100048|w24|pOP10_PRIORITY,1100048,24,OP10_PRIORITY,4,BALANCED,0.004854952351019762,427443264.0,7.0,56.0,0.0
transport,transport|1100048|w24|pOP10_PRIORITY,1100048,24,OP10_PRIORITY,4,OP12_PRIORITY,0.004441086328641596,416592718.0,7.0,56.0,0.0
transport,transport|1100048|w24|pOP10_PRIORITY,1100048,24,OP10_PRIORITY,8,OP10_PRIORITY,0.00530542001970004,575951718.0,32.0,112.0,0.0
transport,transport|1100048|w24|pOP10_PRIORITY,1100048,24,OP10_PRIORITY,8,BALANCED,0.004655117871792778,534003534.0,10.0,112.0,0.0
transport,transport|1100048|w24|pOP10_PRIORITY,1100048,24,OP10_PRIORITY,8,OP12_PRIORITY,0.004251186309240008,492410040.0,7.0,112.0,0.0
transport,transport|1100048|w36|pBALANCED,1100048,36,BALANCED,4,OP10_PRIORITY,0.0051239042594635464,341667930.0,0.0,56.0,0.0
transport,transport|1100048|w36|pBALANCED,1100048,36,BALANCED,4,BALANCED,0.005118143666416369,332349600.0,0.0,56.0,0.0
transport,transport|1100048|w36|pBALANCED,1100048,36,BALANCED,4,OP12_PRIORITY,0.005066479899635232,335072638.0,0.0,56.0,0.0
transport,transport|1100048|w36|pBALANCED,1100048,36,BALANCED,8,OP10_PRIORITY,0.005172409484547602,418301724.0,0.0,112.0,0.0
transport,transport|1100048|w36|pBALANCED,1100048,36,BALANCED,8,BALANCED,0.005167180554359859,378748104.0,0.0,112.0,0.0
transport,transport|1100048|w36|pBALANCED,1100048,36,BALANCED,8,OP12_PRIORITY,0.0051156226903378245,403848538.0,0.0,112.0,0.0
